X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0998
0.0007,-0.0001,0.0996
0.0007,-0.0001,0.0995
0.0008,-0.0001,0.0993
0.0009,-0.0001,0.0992
0.0010,-0.0001,0.0991
0.0010,-0.0002,0.0989
0.0011,-0.0002,0.0988
0.0012,-0.0002,0.0987
0.0013,-0.0002,0.0985
0.0014,-0.0002,0.0984
0.0016,-0.0003,0.0983
0.0017,-0.0003,0.0982
0.0018,-0.0003,0.0981
0.0019,-0.0004,0.0980
0.0021,-0.0004,0.0978
0.0022,-0.0004,0.0978
0.0024,-0.0004,0.0977
0.0025,-0.0004,0.0976
0.0027,-0.0004,0.0975
0.0028,-0.0004,0.0974
0.0029,-0.0003,0.0974
0.0031,-0.0003,0.0973
0.0032,-0.0003,0.0972
0.0034,-0.0003,0.0972
0.0035,-0.0003,0.0972
0.0036,-0.0003,0.0971
0.0038,-0.0002,0.0971
0.0040,-0.0002,0.0971
0.0041,-0.0002,0.0971
0.0043,-0.0002,0.0971
0.0045,-0.0001,0.0971
0.0046,-0.0001,0.0971
0.0048,-0.0001,0.0971
0.0050,-0.0001,0.0971
0.0052,-0.0001,0.0971
0.0054,-0.0000,0.0971
0.0056,-0.0000,0.0971
0.0058,0.0000,0.0971
0.0060,0.0001,0.0971
0.0062,0.0001,0.0971
0.0064,0.0001,0.0971
0.0066,0.0001,0.0971
0.0068,0.0001,0.0971
0.0070,0.0001,0.0971
0.0072,0.0001,0.0971
0.0074,0.0002,0.0971
0.0076,0.0002,0.0971
0.0078,0.0002,0.0971
0.0080,0.0002,0.0971
0.0082,0.0002,0.0971
0.0085,0.0002,0.0971
0.0087,0.0002,0.0970
0.0089,0.0002,0.0970
0.0091,0.0003,0.0970
0.0093,0.0003,0.0970
0.0096,0.0003,0.0970
0.0098,0.0003,0.0969
0.0100,0.0003,0.0969
0.0102,0.0003,0.0969
0.0105,0.0003,0.0969
0.0107,0.0003,0.0969
0.0109,0.0003,0.0968
0.0111,0.0004,0.0968
0.0114,0.0004,0.0968
0.0116,0.0004,0.0968
0.0118,0.0004,0.0967
0.0121,0.0004,0.0967
0.0123,0.0004,0.0967
0.0125,0.0004,0.0967
0.0128,0.0004,0.0966
0.0130,0.0004,0.0966
0.0132,0.0005,0.0966
0.0135,0.0005,0.0965
0.0137,0.0005,0.0965
0.0139,0.0005,0.0965
0.0142,0.0005,0.0964
0.0144,0.0005,0.0964
0.0147,0.0005,0.0964
0.0149,0.0005,0.0963
0.0151,0.0005,0.0963
0.0154,0.0006,0.0963
0.0156,0.0006,0.0962
0.0159,0.0006,0.0962
0.0161,0.0006,0.0961
0.0163,0.0006,0.0961
0.0166,0.0006,0.0961
0.0168,0.0006,0.0960
0.0171,0.0006,0.0960
0.0173,0.0006,0.0959
0.0175,0.0007,0.0959
0.0178,0.0007,0.0958
0.0180,0.0007,0.0958
0.0183,0.0007,0.0957
0.0185,0.0007,0.0957
0.0188,0.0007,0.0957
0.0190,0.0007,0.0956
0.0193,0.0007,0.0956
0.0195,0.0007,0.0955
0.0197,0.0008,0.0955
0.0200,0.0008,0.0954
0.0202,0.0008,0.0953
0.0205,0.0008,0.0953
0.0207,0.0008,0.0952
0.0210,0.0008,0.0952
0.0212,0.0008,0.0951
0.0215,0.0008,0.0951
0.0217,0.0008,0.0950
0.0220,0.0009,0.0950
0.0222,0.0009,0.0949
0.0225,0.0009,0.0949
0.0227,0.0009,0.0948
0.0230,0.0009,0.0947
0.0232,0.0009,0.0947
0.0235,0.0009,0.0946
0.0237,0.0009,0.0946
0.0240,0.0009,0.0945
0.0242,0.0009,0.0944
0.0245,0.0010,0.0944
0.0247,0.0010,0.0943
0.0250,0.0010,0.0942
0.0252,0.0010,0.0942
0.0255,0.0010,0.0941
0.0257,0.0010,0.0941
0.0260,0.0010,0.0940
0.0262,0.0010,0.0939
0.0265,0.0010,0.0938
0.0267,0.0011,0.0938
0.0270,0.0011,0.0937
0.0272,0.0011,0.0936
0.0275,0.0011,0.0936
0.0277,0.0010,0.0935
0.0280,0.0010,0.0934
0.0282,0.0010,0.0933
0.0285,0.0011,0.0933
0.0287,0.0011,0.0932
0.0290,0.0011,0.0931
0.0293,0.0012,0.0930
0.0295,0.0012,0.0930
0.0298,0.0011,0.0929
0.0300,0.0011,0.0928
0.0303,0.0011,0.0927
0.0305,0.0011,0.0926
0.0308,0.0012,0.0925
0.0310,0.0012,0.0925
0.0313,0.0012,0.0924
0.0315,0.0012,0.0923
0.0318,0.0012,0.0922
0.0320,0.0012,0.0921
0.0323,0.0012,0.0920
0.0326,0.0012,0.0920
0.0328,0.0012,0.0919
0.0331,0.0012,0.0918
0.0333,0.0013,0.0917
0.0336,0.0013,0.0916
0.0338,0.0013,0.0915
0.0341,0.0013,0.0914
0.0343,0.0013,0.0913
0.0346,0.0013,0.0912
0.0349,0.0013,0.0911
0.0351,0.0013,0.0910
0.0354,0.0013,0.0909
0.0356,0.0014,0.0908
0.0359,0.0014,0.0907
0.0361,0.0014,0.0906
0.0364,0.0014,0.0906
0.0366,0.0014,0.0905
0.0369,0.0013,0.0904
0.0372,0.0014,0.0903
0.0374,0.0014,0.0902
0.0377,0.0014,0.0901
0.0379,0.0014,0.0900
0.0382,0.0015,0.0899
0.0384,0.0015,0.0898
0.0387,0.0015,0.0897
0.0390,0.0014,0.0896
0.0392,0.0014,0.0895
0.0395,0.0014,0.0894
0.0397,0.0015,0.0893
0.0400,0.0015,0.0892
0.0402,0.0015,0.0891
0.0405,0.0015,0.0890
0.0408,0.0015,0.0889
0.0410,0.0015,0.0888
0.0413,0.0015,0.0888
0.0416,0.0015,0.0887
0.0418,0.0015,0.0886
0.0421,0.0015,0.0885
0.0423,0.0016,0.0884
0.0426,0.0016,0.0884
0.0429,0.0016,0.0883
0.0431,0.0016,0.0882
0.0434,0.0015,0.0882
0.0437,0.0015,0.0881
0.0439,0.0015,0.0880
0.0442,0.0015,0.0880
0.0445,0.0015,0.0879
0.0447,0.0015,0.0879
